MSOA Code,MSOA Name,Age - All Ages,Age - 0-15,Age - 16-29,Age - 30-44,Age - 45-64,Age - 65+,Age - Working-age,Households - All Households,Composition - Couple hh with dependent children,Composition - Couple hh without dependent children,Composition - Lone parent hh,Composition - One person hh,Composition - Other hh Types,White,Mixed/multiple ethnic groups,Asian/Asian British,Black/African/Caribbean/Black British,Other ethnic group,BAME,Country of Birth - United Kingdom,Country of Birth - Not United Kingdom,Language - 1+ English as a main language,Language - None have English as main language,Tenure - Owned outright,Tenure - Owned with a mortgage or loan,Tenure - Social rented,Tenure - Private rented,Household spaces with at least one usual resident,Household spaces with no usual residents,Detached,Semi-detached,Terraced (including end-terrace),"Flat, maisonette or apartment",Population Density - Persons per hectare (2012),Median - 2005,Median - 2006,Median - 2007,Median - 2008,Median - 2009,Median - 2010,Median - 2011,Median - 2012,Median - 2013 (p),Sales - 2005,Sales - 2006,Sales - 2007,Sales - 2008,Sales - 2009,Sales - 2010,Sales - 2011,Sales - 2011.1,Sales - 2013(p),Qualifications - No,Qualifications - Level 1,Qualifications - Level 2,Qualifications - Apprenticeship,Qualifications - Level 3,Qualifications - Level 4 and above,Qualifications - Other,Qualifications - Schoolchildren and full-time students: Age 18 and over,Economic Activity - Economically active: Total,Economic Activity - Economically active: Unemployed,Economic Activity - Economically inactive: Total,Economic Activity - Unemployment Rate,Adults in Employment - No adults in employment in hh: With dependent children,Total Mean hh Income,Total Median hh Income,Vehicles - No cars or vans in hh,Vehicles - 1 car or van in hh,Vehicles - 2 cars or vans in hh,Vehicles - 3 cars or vans in hh,Vehicles - 4 or more cars or vans in hh,Vehicles - Sum of all cars or vans in the area,Vehicles - Cars per hh,Borough,Subregion
E02000394,Hammersmith and Fulham 023,7755.0,1315.0,2246.0,2198.0,1380.0,616.0,5824.0,3551.0,406.0,592.0,491.0,1354.0,708.0,5224.0,478.0,754.0,898.0,401.0,2531.0,4559.0,3196.0,3007.0,544.0,532.0,627.0,1218.0,951.0,3551.0,295.0,29.0,81.0,564.0,3171.0,117.72478736330497,483725.0,466575.0,522475.0,702500.0,525000.0,449972.5,468750.0,599950.0,740000.0,266.0,279.0,302.0,144.0,132.0,178.0,232.0,281.0,215.0,798.0,556.0,577.0,52.0,761.0,3097.0,599.0,747.0,4378.0,270.0,1797.0,6.167199634536318,210.0,54774.5338020487,41593.78322423247,1760.0,1504.0,245.0,34.0,8.0,2130.0,0.5998310335116869,Hammersmith and Fulham,Inner West
E02000395,Hammersmith and Fulham 024,5951.0,912.0,1425.0,1662.0,1185.0,767.0,4272.0,2719.0,399.0,547.0,135.0,1007.0,631.0,5122.0,208.0,308.0,158.0,155.0,829.0,3749.0,2202.0,2453.0,266.0,828.0,597.0,279.0,921.0,2719.0,191.0,49.0,362.0,514.0,1979.0,60.61106523534269,499999.5,434260.5,480000.0,637500.0,650000.0,577500.0,630500.0,702000.0,780000.0,138.0,196.0,196.0,70.0,79.0,109.0,134.0,117.0,124.0,317.0,197.0,415.0,37.0,506.0,3151.0,416.0,281.0,3623.0,147.0,1004.0,4.05741098537124,48.0,83818.37372369348,63623.32422969429,1099.0,1153.0,373.0,73.0,21.0,2214.0,0.8142699521883046,Hammersmith and Fulham,Inner West
E02000396,Hammersmith and Fulham 025,6633.0,1362.0,1546.0,1808.0,1313.0,604.0,4667.0,2699.0,495.0,461.0,324.0,827.0,592.0,5000.0,364.0,445.0,590.0,234.0,1633.0,4225.0,2408.0,2340.0,359.0,536.0,570.0,763.0,708.0,2699.0,73.0,44.0,108.0,907.0,1713.0,104.33530635098384,487500.0,561000.0,468515.0,527500.0,600000.0,695000.0,822500.0,550000.0,1050000.0,124.0,193.0,176.0,57.0,85.0,80.0,100.0,87.0,103.0,618.0,410.0,503.0,79.0,543.0,2607.0,511.0,322.0,3707.0,225.0,1329.0,6.069598057728622,140.0,64081.23416312259,48652.84765176471,1110.0,1204.0,334.0,42.0,9.0,2045.0,0.7576880326046684,Hammersmith and Fulham,Inner West
E02000397,Haringey 001,7815.0,1368.0,1896.0,2359.0,1497.0,695.0,5752.0,3376.0,481.0,564.0,477.0,1191.0,663.0,4785.0,518.0,894.0,1238.0,380.0,3030.0,3803.0,4012.0,2482.0,894.0,454.0,712.0,849.0,1262.0,3376.0,76.0,116.0,262.0,646.0,2427.0,143.09274694094697,206500.0,195000.0,240000.0,245000.0,200000.0,249950.0,271500.0,245000.0,288000.0,111.0,145.0,157.0,69.0,64.0,71.0,56.0,79.0,81.0,1096.0,604.0,674.0,54.0,605.0,2380.0,1034.0,496.0,4534.0,436.0,1618.0,9.616232906925452,227.0,33257.103318289024,26564.430736738457,1890.0,1222.0,235.0,22.0,7.0,1789.0,0.5299170616113744,Haringey,Inner East
E02000398,Haringey 002,7123.0,1909.0,1492.0,1694.0,1481.0,547.0,4667.0,2713.0,415.0,266.0,706.0,891.0,435.0,2729.0,491.0,588.0,2959.0,356.0,4394.0,3308.0,3815.0,1855.0,858.0,309.0,355.0,1332.0,656.0,2713.0,165.0,154.0,240.0,674.0,1792.0,61.289239550109116,161000.0,180000.0,189500.0,188000.0,175000.0,196500.0,181000.0,164000.0,151500.0,70.0,103.0,74.0,45.0,33.0,39.0,28.0,20.0,29.0,1472.0,785.0,719.0,81.0,441.0,987.0,729.0,490.0,3076.0,535.0,1918.0,17.392717815344604,396.0,22366.947073592775,17954.89688267793,1597.0,956.0,134.0,25.0,1.0,1303.0,0.4802801326944342,Haringey,Inner East
E02000400,Haringey 004,7668.0,1652.0,1640.0,2022.0,1615.0,739.0,5277.0,3061.0,591.0,508.0,526.0,904.0,532.0,4737.0,532.0,798.0,1296.0,305.0,2931.0,4513.0,3155.0,2410.0,651.0,551.0,749.0,901.0,737.0,3061.0,54.0,81.0,605.0,680.0,1748.0,58.250243646450265,242500.0,270000.0,250000.0,243900.0,275000.0,355000.0,362500.0,356000.0,272500.0,83.0,97.0,116.0,117.0,60.0,63.0,58.0,74.0,67.0,986.0,549.0,710.0,76.0,607.0,2458.0,630.0,466.0,4122.0,311.0,1566.0,7.544881125667152,208.0,39937.34888325593,31884.403447559544,1296.0,1380.0,312.0,54.0,19.0,2245.0,0.7334204508330611,Haringey,Inner East
E02000401,Haringey 005,6734.0,1856.0,1335.0,1495.0,1453.0,595.0,4283.0,2351.0,442.0,313.0,642.0,546.0,408.0,3362.0,533.0,710.0,1711.0,418.0,3372.0,3847.0,2887.0,1782.0,569.0,263.0,517.0,1178.0,337.0,2351.0,36.0,182.0,527.0,1168.0,510.0,91.32065362978838,184500.0,205000.0,228000.0,235000.0,184975.0,238000.0,224500.0,229750.0,250000.0,58.0,76.0,61.0,39.0,22.0,17.0,34.0,29.0,22.0,1488.0,613.0,679.0,54.0,463.0,977.0,604.0,396.0,2850.0,355.0,1761.0,12.456140350877194,320.0,25912.231227061373,20757.725717793834,1107.0,960.0,235.0,38.0,11.0,1588.0,0.6754572522330923,Haringey,Inner East
E02000402,Haringey 006,6697.0,1825.0,1412.0,1550.0,1375.0,535.0,4337.0,2469.0,389.0,325.0,692.0,664.0,399.0,3020.0,493.0,614.0,2090.0,480.0,3677.0,3588.0,3109.0,1805.0,664.0,207.0,445.0,1169.0,551.0,2469.0,50.0,189.0,464.0,963.0,900.0,70.86050915211445,170000.0,177000.0,187500.0,180000.0,195000.0,205000.0,215000.0,205000.0,202500.0,103.0,102.0,102.0,48.0,17.0,37.0,23.0,24.0,26.0,1438.0,620.0,671.0,50.0,475.0,1041.0,577.0,446.0,2811.0,362.0,1822.0,12.87797936677339,383.0,24692.434289354707,19793.3793122609,1308.0,934.0,193.0,25.0,9.0,1433.0,0.5803969218307007,Haringey,Inner East
E02000403,Haringey 007,7199.0,1188.0,1873.0,2214.0,1335.0,589.0,5422.0,2915.0,378.0,589.0,362.0,909.0,677.0,4492.0,450.0,924.0,976.0,357.0,2707.0,3182.0,4017.0,2078.0,837.0,424.0,685.0,451.0,1305.0,2915.0,66.0,105.0,286.0,782.0,1804.0,87.94501233697568,210000.0,226500.0,249999.0,250000.0,247500.0,249950.0,292000.0,250000.0,257500.0,101.0,144.0,133.0,68.0,47.0,47.0,76.0,62.0,64.0,1000.0,538.0,606.0,63.0,538.0,2232.0,1034.0,523.0,4267.0,339.0,1479.0,7.944691820951489,177.0,33670.018874197885,26890.873294364468,1624.0,1052.0,210.0,25.0,4.0,1564.0,0.5365351629502573,Haringey,Inner East
E02000404,Haringey 008,7315.0,1597.0,1808.0,1921.0,1345.0,644.0,5074.0,2640.0,391.0,389.0,498.0,697.0,665.0,3756.0,534.0,1145.0,1482.0,398.0,3559.0,3471.0,3844.0,1834.0,806.0,417.0,567.0,838.0,716.0,2640.0,54.0,156.0,281.0,975.0,1280.0,117.20748829953199,221107.5,217000.0,237000.0,229000.0,226000.0,232000.0,250000.0,264500.0,262475.0,72.0,109.0,114.0,44.0,36.0,43.0,49.0,50.0,46.0,1344.0,566.0,637.0,55.0,548.0,1630.0,938.0,587.0,3640.0,355.0,1792.0,9.752747252747254,264.0,28529.986603420795,22827.269352247356,1396.0,994.0,204.0,42.0,4.0,1544.0,0.5848484848484848,Haringey,Inner East
E02000405,Haringey 009,6548.0,1420.0,1008.0,1825.0,1688.0,607.0,4521.0,2550.0,693.0,625.0,214.0,642.0,376.0,5299.0,394.0,371.0,352.0,132.0,1249.0,4857.0,1691.0,2336.0,214.0,722.0,1022.0,208.0,573.0,2550.0,42.0,97.0,432.0,873.0,1189.0,36.7283950617284,325000.0,346500.0,400000.0,405000.0,345000.0,377500.0,499999.5,401000.0,704000.0,125.0,162.0,131.0,62.0,63.0,76.0,104.0,86.0,84.0,393.0,347.0,510.0,41.0,485.0,3053.0,299.0,249.0,3819.0,198.0,1087.0,5.184603299293008,73.0,71536.80936444773,57157.238610936605,639.0,1321.0,490.0,80.0,20.0,2628.0,1.0305882352941176,Haringey,Inner East
E02000406,Haringey 010,7025.0,1422.0,1807.0,1870.0,1340.0,586.0,5017.0,2665.0,353.0,382.0,584.0,730.0,616.0,3903.0,506.0,972.0,1307.0,337.0,3122.0,3569.0,3456.0,1967.0,698.0,339.0,530.0,1049.0,686.0,2665.0,44.0,175.0,234.0,1426.0,873.0,156.4505566470203,210000.0,235000.0,250000.0,285000.0,237750.0,276800.0,250000.0,257000.0,275000.0,75.0,109.0,108.0,56.0,44.0,50.0,58.0,44.0,61.0,1179.0,588.0,595.0,81.0,565.0,1799.0,796.0,604.0,3677.0,369.0,1660.0,10.035354908893119,305.0,29462.265010890493,23564.30951312008,1566.0,911.0,154.0,27.0,7.0,1330.0,0.49906191369606,Haringey,Inner East
E02000407,Haringey 011,7312.0,1735.0,1697.0,1913.0,1344.0,623.0,4954.0,2905.0,411.0,371.0,599.0,963.0,561.0,3040.0,508.0,817.0,2495.0,452.0,4272.0,3201.0,4111.0,2032.0,873.0,309.0,508.0,1033.0,914.0,2905.0,168.0,152.0,196.0,776.0,1944.0,144.78927203065135,160000.0,164250.0,194950.0,210000.0,170500.0,200000.0,165000.0,190000.0,242000.0,95.0,124.0,127.0,53.0,34.0,47.0,52.0,45.0,47.0,1372.0,639.0,668.0,54.0,613.0,1350.0,881.0,613.0,3354.0,350.0,1947.0,10.435301132975551,324.0,25675.82469766817,20570.827571210953,1843.0,884.0,151.0,19.0,8.0,1275.0,0.4388984509466437,Haringey,Inner East
E02000408,Haringey 012,7612.0,1903.0,1921.0,1770.0,1398.0,620.0,5089.0,2689.0,428.0,329.0,671.0,753.0,508.0,3256.0,496.0,763.0,2534.0,563.0,4356.0,3515.0,4097.0,1907.0,782.0,246.0,442.0,1198.0,703.0,2689.0,83.0,182.0,220.0,716.0,1654.0,152.82873141533113,150000.0,190000.0,224000.0,190000.0,177500.0,210000.0,212000.0,175000.0,249975.0,63.0,89.0,89.0,37.0,34.0,35.0,25.0,21.0,26.0,1536.0,715.0,674.0,65.0,674.0,1166.0,879.0,819.0,3353.0,436.0,2066.0,13.003280644199226,355.0,23679.778517529347,18992.794457999848,1590.0,931.0,143.0,19.0,6.0,1301.0,0.4838229825213834,Haringey,Inner East
E02000409,Haringey 013,6527.0,1487.0,1523.0,1544.0,1374.0,599.0,4441.0,2505.0,367.0,306.0,547.0,820.0,465.0,2975.0,401.0,597.0,2172.0,382.0,3552.0,3035.0,3492.0,1741.0,764.0,295.0,356.0,1331.0,459.0,2505.0,47.0,124.0,168.0,667.0,1593.0,92.36421264947414,190250.0,232999.5,265000.0,280000.0,250000.0,272500.0,297000.0,276250.0,279950.0,47.0,44.0,65.0,21.0,27.0,34.0,23.0,30.0,41.0,1359.0,594.0,617.0,62.0,484.0,1259.0,665.0,515.0,3079.0,396.0,1727.0,12.86131860993829,269.0,25596.745285858844,20508.3090124471,1394.0,917.0,157.0,29.0,8.0,1351.0,0.5393213572854292,Haringey,Inner East
E02000410,Haringey 014,6693.0,1245.0,1297.0,1836.0,1648.0,667.0,4781.0,2839.0,593.0,639.0,200.0,953.0,454.0,5512.0,423.0,331.0,231.0,196.0,1181.0,4836.0,1857.0,2544.0,295.0,630.0,918.0,186.0,1082.0,2839.0,89.0,64.0,361.0,612.0,1891.0,89.02925531914893,274999.5,303000.0,357500.0,328750.0,385000.0,430000.0,399950.0,356500.0,387500.0,114.0,167.0,120.0,58.0,66.0,93.0,83.0,88.0,117.0,394.0,306.0,505.0,39.0,589.0,3255.0,360.0,255.0,4075.0,208.0,1070.0,5.104294478527607,52.0,67617.52204009006,54022.643874252404,1055.0,1218.0,476.0,76.0,14.0,2463.0,0.8675589996477633,Haringey,Inner East
E02000411,Haringey 015,7452.0,1659.0,2036.0,1764.0,1441.0,552.0,5241.0,2695.0,396.0,344.0,601.0,792.0,562.0,3157.0,511.0,1017.0,2385.0,382.0,4295.0,3483.0,3969.0,1971.0,724.0,383.0,607.0,911.0,713.0,2695.0,79.0,205.0,266.0,941.0,1357.0,57.9219288174512,151000.0,180000.0,200000.0,200000.0,182000.0,197475.0,192000.0,225000.0,226000.0,92.0,116.0,123.0,52.0,33.0,52.0,52.0,99.0,87.0,1306.0,666.0,690.0,59.0,629.0,1495.0,948.0,876.0,3582.0,385.0,2008.0,10.748185371300949,310.0,26769.850295018176,21435.741738276367,1482.0,1022.0,162.0,26.0,3.0,1438.0,0.5335807050092765,Haringey,Inner East
E02000412,Haringey 016,6914.0,1240.0,1928.0,1970.0,1183.0,593.0,5081.0,2873.0,334.0,401.0,478.0,1048.0,612.0,3742.0,430.0,892.0,1450.0,400.0,3172.0,3164.0,3750.0,1946.0,927.0,322.0,370.0,1065.0,934.0,2873.0,69.0,145.0,204.0,632.0,1960.0,91.96474857439088,192500.0,204500.0,225000.0,250000.0,220000.0,248000.0,235000.0,250000.0,305000.0,54.0,92.0,77.0,35.0,45.0,41.0,59.0,27.0,51.0,1162.0,475.0,580.0,60.0,622.0,2009.0,766.0,702.0,3680.0,364.0,1751.0,9.891304347826086,239.0,29257.897475108093,23402.740736836782,1868.0,839.0,142.0,23.0,1.0,1196.0,0.416289592760181,Haringey,Inner East
E02000413,Haringey 017,7500.0,1801.0,1199.0,1863.0,1789.0,848.0,4851.0,2945.0,770.0,527.0,348.0,881.0,419.0,5944.0,511.0,477.0,407.0,161.0,1556.0,5601.0,1899.0,2672.0,273.0,748.0,897.0,428.0,794.0,2945.0,78.0,167.0,621.0,941.0,1293.0,61.12204724409449,303500.0,385000.0,430500.0,305000.0,289000.0,380000.0,450000.0,603000.0,499000.0,129.0,153.0,123.0,99.0,89.0,112.0,80.0,79.0,82.0,569.0,405.0,568.0,52.0,497.0,3287.0,321.0,265.0,3952.0,205.0,1331.0,5.187246963562753,118.0,67491.70991797301,53922.02098463972,925.0,1464.0,463.0,73.0,20.0,2694.0,0.9147707979626486,Haringey,Inner East
E02000414,Haringey 018,7171.0,1518.0,1673.0,1994.0,1395.0,591.0,5062.0,2562.0,409.0,352.0,474.0,721.0,606.0,3346.0,496.0,868.0,2123.0,338.0,3825.0,3240.0,3931.0,1864.0,698.0,479.0,665.0,510.0,844.0,2562.0,277.0,148.0,242.0,1256.0,1193.0,178.4562774792379,200000.0,210750.0,240000.0,247250.0,230000.0,230000.0,242250.0,250000.0,267500.0,113.0,116.0,125.0,50.0,51.0,77.0,52.0,41.0,48.0,1157.0,608.0,601.0,86.0,520.0,1747.0,934.0,502.0,3841.0,408.0,1542.0,10.622233793283,216.0,30646.45029217762,24500.502074515793,1362.0,990.0,182.0,21.0,7.0,1445.0,0.5640124902419984,Haringey,Inner East
E02000415,Haringey 019,6845.0,1153.0,1789.0,1974.0,1256.0,673.0,5019.0,2697.0,348.0,509.0,308.0,854.0,678.0,4009.0,446.0,1013.0,1008.0,369.0,2836.0,3034.0,3811.0,1846.0,851.0,537.0,565.0,543.0,982.0,2697.0,157.0,114.0,227.0,995.0,1517.0,99.20488428226606,219750.0,210000.0,265000.0,232500.0,245000.0,257875.0,280000.0,279050.0,310000.0,80.0,111.0,101.0,44.0,41.0,40.0,53.0,58.0,57.0,1206.0,466.0,516.0,60.0,525.0,2020.0,899.0,524.0,3865.0,320.0,1504.0,8.279430789133247,160.0,32398.174810386263,25885.379499929244,1551.0,909.0,190.0,32.0,15.0,1450.0,0.5376344086021505,Haringey,Inner East
E02000416,Haringey 020,7490.0,1371.0,1567.0,2374.0,1518.0,660.0,5459.0,3463.0,444.0,736.0,514.0,1302.0,467.0,4953.0,556.0,574.0,1082.0,325.0,2537.0,4931.0,2559.0,2973.0,490.0,356.0,814.0,1202.0,974.0,3463.0,95.0,56.0,141.0,776.0,2584.0,120.80483537458248,238500.0,223500.0,277000.0,250000.0,258500.0,294000.0,250000.0,319000.0,298027.5,118.0,280.0,183.0,65.0,60.0,99.0,94.0,100.0,128.0,984.0,467.0,587.0,51.0,604.0,2934.0,492.0,359.0,4293.0,379.0,1553.0,8.82832518052644,249.0,36723.29355985855,29313.844040618278,1833.0,1402.0,205.0,21.0,2.0,1883.0,0.5437481952064683,Haringey,Inner East
E02000417,Haringey 021,6676.0,1164.0,1247.0,1988.0,1521.0,756.0,4756.0,2852.0,553.0,629.0,214.0,934.0,522.0,5557.0,371.0,272.0,326.0,150.0,1119.0,4785.0,1891.0,2594.0,258.0,719.0,781.0,234.0,1078.0,2852.0,103.0,84.0,443.0,591.0,1837.0,61.852166525063716,300000.0,333750.0,415000.0,345000.0,492475.0,363500.0,395000.0,435000.0,540000.0,115.0,142.0,145.0,65.0,68.0,96.0,66.0,85.0,95.0,422.0,310.0,428.0,39.0,502.0,3507.0,304.0,247.0,4127.0,192.0,1050.0,4.652289798885389,66.0,69559.169058841,55575.54776258183,1077.0,1265.0,414.0,79.0,17.0,2409.0,0.8446704067321178,Haringey,Inner East
E02000418,Haringey 022,5509.0,1041.0,840.0,1407.0,1543.0,678.0,3790.0,2235.0,533.0,556.0,187.0,619.0,340.0,4637.0,273.0,260.0,250.0,89.0,872.0,4276.0,1233.0,2112.0,123.0,658.0,866.0,255.0,416.0,2235.0,42.0,46.0,242.0,1040.0,948.0,77.87436904094224,250000.0,394500.0,598000.0,470000.0,482500.0,443000.0,600000.0,480000.0,825000.0,85.0,140.0,101.0,45.0,72.0,68.0,73.0,101.0,81.0,435.0,265.0,407.0,42.0,391.0,2749.0,179.0,206.0,3229.0,148.0,951.0,4.583462372251471,55.0,70661.93362305098,56457.524436578526,627.0,1138.0,409.0,53.0,8.0,2155.0,0.9642058165548099,Haringey,Inner East
E02000419,Haringey 023,8108.0,1237.0,2369.0,2561.0,1319.0,622.0,6249.0,3323.0,445.0,615.0,391.0,1053.0,819.0,5184.0,493.0,1046.0,983.0,402.0,2924.0,3946.0,4162.0,2374.0,949.0,504.0,710.0,506.0,1527.0,3323.0,271.0,88.0,270.0,910.0,2324.0,130.09965742759266,214000.0,249950.0,287475.0,265000.0,257500.0,272500.0,299000.0,323500.0,380000.0,101.0,141.0,144.0,69.0,49.0,89.0,72.0,102.0,63.0,1069.0,478.0,524.0,54.0,740.0,3045.0,961.0,680.0,4910.0,381.0,1680.0,7.7596741344195515,179.0,35106.99606064222,28026.917943882738,2059.0,1044.0,180.0,31.0,9.0,1534.0,0.4616310562744508,Haringey,Inner East
E02000420,Haringey 024,7432.0,1485.0,1727.0,2047.0,1537.0,636.0,5311.0,3050.0,398.0,409.0,483.0,1104.0,656.0,3763.0,546.0,882.0,1853.0,388.0,3669.0,3305.0,4127.0,2106.0,944.0,351.0,600.0,1059.0,969.0,3050.0,121.0,177.0,333.0,1039.0,1614.0,129.19771270143823,174900.0,205000.0,240000.0,245000.0,210000.0,235000.0,231000.0,238000.0,272000.0,88.0,83.0,115.0,57.0,39.0,44.0,52.0,46.0,45.0,1354.0,577.0,588.0,69.0,584.0,1750.0,1025.0,546.0,3955.0,449.0,1735.0,11.352718078381795,231.0,27618.66535487221,22106.79749077843,1930.0,942.0,156.0,18.0,4.0,1332.0,0.4367213114754098,Haringey,Inner East
E02000421,Haringey 025,7148.0,1492.0,1840.0,1992.0,1265.0,559.0,5097.0,2875.0,383.0,340.0,576.0,1004.0,572.0,3120.0,503.0,719.0,2353.0,453.0,4028.0,3261.0,3887.0,2025.0,850.0,222.0,416.0,1266.0,810.0,2875.0,95.0,115.0,221.0,590.0,2041.0,92.03980099502488,150000.0,158000.0,206000.0,195000.0,195000.0,160750.0,170000.0,196250.0,211750.0,67.0,109.0,98.0,64.0,28.0,24.0,34.0,34.0,34.0,1277.0,554.0,655.0,73.0,579.0,1639.0,879.0,729.0,3621.0,408.0,1812.0,11.267605633802818,319.0,25976.649175595074,20808.65322482388,1927.0,814.0,115.0,14.0,5.0,1110.0,0.38608695652173913,Haringey,Inner East
E02000422,Haringey 026,7825.0,1688.0,1794.0,2314.0,1385.0,644.0,5493.0,2926.0,454.0,367.0,514.0,912.0,679.0,3759.0,522.0,957.0,2165.0,422.0,4066.0,3479.0,4346.0,2021.0,905.0,388.0,578.0,916.0,914.0,2926.0,63.0,176.0,208.0,896.0,1707.0,146.70967741935485,190000.0,216625.0,225000.0,205000.0,183000.0,228500.0,245000.0,247500.0,290000.0,80.0,116.0,103.0,61.0,27.0,59.0,53.0,52.0,51.0,1411.0,600.0,683.0,53.0,571.0,1860.0,959.0,584.0,3925.0,416.0,1960.0,10.598726114649681,246.0,29016.179525797805,23211.643490758746,1699.0,1049.0,158.0,16.0,4.0,1429.0,0.48838004101161997,Haringey,Inner East
E02000423,Haringey 027,6813.0,983.0,2012.0,2053.0,1168.0,597.0,5233.0,2516.0,318.0,430.0,282.0,685.0,801.0,4194.0,426.0,886.0,939.0,368.0,2619.0,3153.0,3660.0,1812.0,704.0,510.0,573.0,370.0,1024.0,2516.0,88.0,72.0,149.0,1031.0,1352.0,124.58543619322279,227500.0,240000.0,250000.0,282000.0,250000.0,250000.0,305000.0,277500.0,330000.0,84.0,95.0,91.0,45.0,48.0,50.0,51.0,57.0,65.0,1034.0,381.0,511.0,65.0,562.0,2356.0,921.0,651.0,4036.0,294.0,1501.0,7.284440039643211,102.0,33893.50768185417,27067.558955459328,1547.0,794.0,142.0,28.0,5.0,1198.0,0.47615262321144675,Haringey,Inner East
E02000424,Haringey 028,7198.0,1304.0,1596.0,2215.0,1575.0,508.0,5386.0,3088.0,546.0,668.0,364.0,1020.0,490.0,5278.0,490.0,362.0,832.0,236.0,1920.0,5042.0,2156.0,2778.0,310.0,488.0,950.0,749.0,837.0,3088.0,128.0,36.0,146.0,734.0,2300.0,108.85885885885887,243000.0,270000.0,330000.0,350000.0,311250.0,372000.0,335250.0,360000.0,428000.0,125.0,179.0,149.0,71.0,80.0,95.0,98.0,115.0,105.0,616.0,424.0,526.0,60.0,592.0,3300.0,376.0,366.0,4494.0,333.0,1176.0,7.409879839786382,132.0,54880.51271850251,43835.75042236969,1410.0,1387.0,246.0,39.0,6.0,2025.0,0.6557642487046632,Haringey,Inner East
E02000425,Haringey 029,7256.0,2577.0,1393.0,1679.0,1126.0,481.0,4198.0,2116.0,624.0,294.0,270.0,514.0,414.0,4745.0,315.0,498.0,1005.0,693.0,2511.0,4064.0,3192.0,1582.0,534.0,389.0,386.0,457.0,808.0,2116.0,171.0,155.0,262.0,1059.0,811.0,134.49805879090405,249900.0,266500.0,278997.5,310000.0,264250.0,350000.0,350000.0,242497.5,343000.0,85.0,78.0,72.0,28.0,22.0,25.0,34.0,38.0,27.0,1349.0,564.0,536.0,30.0,408.0,1024.0,768.0,350.0,3001.0,238.0,1465.0,7.930689770076641,137.0,34757.55310371477,27750.655519347267,1081.0,812.0,179.0,33.0,11.0,1322.0,0.6247637051039697,Haringey,Inner East
E02000426,Haringey 030,6731.0,1158.0,1134.0,1896.0,1559.0,984.0,4589.0,2882.0,513.0,650.0,254.0,930.0,535.0,5245.0,362.0,534.0,372.0,218.0,1486.0,4571.0,2160.0,2632.0,250.0,786.0,731.0,462.0,826.0,2882.0,137.0,404.0,393.0,490.0,1732.0,30.012112511776053,303000.0,335000.0,433750.0,422000.0,380000.0,495000.0,490000.0,467500.0,597500.0,140.0,174.0,140.0,61.0,91.0,83.0,80.0,73.0,108.0,520.0,280.0,509.0,38.0,525.0,3326.0,375.0,274.0,3813.0,148.0,1261.0,3.8814581694204042,85.0,70791.33784693155,56561.02024219601,1005.0,1192.0,485.0,132.0,68.0,2869.0,0.9954892435808467,Haringey,Inner East
E02000427,Haringey 031,6854.0,970.0,2084.0,2164.0,1142.0,494.0,5390.0,2829.0,365.0,554.0,278.0,919.0,713.0,4552.0,449.0,690.0,830.0,333.0,2302.0,3591.0,3263.0,2143.0,686.0,432.0,652.0,379.0,1268.0,2829.0,326.0,72.0,151.0,820.0,2108.0,64.8849986032219,204500.0,225000.0,271500.0,266750.0,247499.5,289975.0,312500.0,339550.0,345000.0,112.0,137.0,160.0,44.0,54.0,74.0,52.0,80.0,69.0,740.0,384.0,447.0,53.0,585.0,2882.0,793.0,605.0,4327.0,293.0,1325.0,6.771435174485788,127.0,39195.54569554641,31291.11896101557,1741.0,920.0,150.0,15.0,3.0,1277.0,0.4513962530929657,Haringey,Inner East
E02000428,Haringey 032,7022.0,1494.0,1777.0,1851.0,1327.0,573.0,4955.0,2758.0,406.0,343.0,506.0,925.0,578.0,3610.0,464.0,588.0,1982.0,378.0,3412.0,3273.0,3749.0,1978.0,780.0,287.0,461.0,1184.0,728.0,2758.0,126.0,108.0,126.0,614.0,2034.0,121.7398592021455,184950.0,188000.0,224250.0,247000.0,195000.0,226750.0,244000.0,245500.0,272000.0,55.0,95.0,82.0,40.0,31.0,46.0,54.0,42.0,37.0,1271.0,581.0,577.0,56.0,504.0,1693.0,846.0,571.0,3576.0,374.0,1708.0,10.458612975391498,279.0,27230.563487748615,21799.972125857523,1697.0,890.0,138.0,29.0,4.0,1272.0,0.4612037708484409,Haringey,Inner East
E02000429,Haringey 033,6852.0,1142.0,1138.0,2218.0,1631.0,723.0,4987.0,3207.0,593.0,814.0,168.0,1219.0,413.0,5667.0,375.0,379.0,295.0,136.0,1185.0,4750.0,2102.0,2907.0,300.0,828.0,982.0,298.0,1054.0,3207.0,103.0,101.0,307.0,490.0,2412.0,70.45013779728488,280000.0,307750.0,390000.0,396000.0,375000.0,405000.0,428870.0,439000.0,485000.0,169.0,212.0,191.0,70.0,95.0,133.0,128.0,145.0,107.0,340.0,244.0,419.0,26.0,472.0,3889.0,320.0,267.0,4341.0,185.0,1065.0,4.261690854641788,43.0,73136.78459942799,58436.87787576549,1137.0,1641.0,372.0,44.0,13.0,2572.0,0.8019956345494231,Haringey,Inner East
